,Day,Time,TimeS,Study,SubjectName,AOPSystolic_Mean,AOPSystolic_Q25,AOPSystolic_Q75,AOPDiastolic_Mean,AOPDiastolic_Q25,AOPDiastolic_Q75,RespMean_Mean,RespMean_Q25,RespMean_Q75,Temp_Mean,Temp_Q25,Temp_Q75,QT_Mean,QT_Q25,QT_Q75,PR_Mean,PR_Q25,PR_Q75,QRS_Mean,QRS_Q25,QRS_Q75,RR_Mean,RR_Q25,RR_Q75,HR_Mean,HR_Q25,HR_Q75,LVPSystolic_Mean,LVPSystolic_Q25,LVPSystolic_Q75,LVPDiastolic_Mean,LVPDiastolic_Q25,LVPDiastolic_Q75,LVPRate_Mean,LVPRate_Q25,LVPRate_Q75,Bazett_Mean,Bazett_Q25,Bazett_Q75,Fridericia_Mean,Fridericia_Q25,Fridericia_Q75,AOPAMean_Mean,AOPAMean_Q25,AOPAMean_Q75,LVPMean_Mean,LVPMean_Q25,LVPMean_Q75,ITPDepth_Mean,ITPDepth_Q25,ITPDepth_Q75,APP_Mean,APP_Q25,APP_Q75,ANP_Mean,ANP_Q25,ANP_Q75,Y
10,-7,16:16,18000.0,MARV-Rhesus-Aero,mra001,-0.15997839858271398,-0.390029333829991,0.073483567927715,0.34516446101258197,0.0188604845283959,0.631157349446082,1.05002860958382,0.944846903530711,1.22100463131999,-0.411787719645003,-0.674712731460678,-0.13215401939118498,-0.338401670742366,-0.49627800566793,-0.10247463678480001,-0.0116211546900439,-0.392065801205156,0.0553475975581908,-0.989236973917996,-1.1497302511635201,-1.0705565727324202,-0.25586142972695897,-0.436128608139633,-0.0400193814057528,0.132775024145019,-0.0833024193595658,0.301026495647844,0.184412492115589,-0.0657936472401994,0.42258133380220503,0.25800592699537,0.043533136956282005,0.573926662729588,0.125958833640709,-0.0872045799147299,0.29289371458403496,-0.166608987289837,-0.613530428744682,0.301641917935518,-0.33898370009395,-0.6798636122612151,0.0336174463955284,0.19787549144761302,-0.0975763352220439,0.45861237555611,0.37947729406609004,0.192518708053317,0.541805230679965,0.406846494014964,0.0372808342247438,0.7776528701268192,0.00293716920206492,-0.6809314186970179,0.586747814562625,-0.237649467924266,-0.7329518638491991,0.186907535771998,0.0
11,-7,16:46,19800.0,MARV-Rhesus-Aero,mra001,-0.47301705285544604,-0.898726088004134,-0.113255210133937,0.279515041451036,-0.202271590792799,0.689966945867245,0.8876126721876251,0.7285409649490541,1.03972058192348,0.24042608630752998,-0.169674081541096,0.5688688863327409,-0.339819890845858,-0.594728847888712,-0.10247463678480001,-0.18445814648653697,-0.376357789878276,-0.115837751556841,-0.8605375072781078,-1.0705565727324202,-0.40931424060443794,-0.439765413883769,-0.804054233583949,-0.0506827148170169,0.31935010361755,-0.105386705483998,0.6710670505212829,0.00564945232945814,-0.444188271774378,0.359900305360751,-0.225297510431402,-0.783303327723803,0.5426596979141011,0.316154232850904,-0.0951683002838815,0.6654578879764599,0.336541656420458,-0.340553800310738,0.9762198947509,-0.0204905861479462,-0.482209704756099,0.43732771573829204,0.0630047155367594,-0.38820513927301004,0.45658679094041,0.338002541002855,-0.0256747463716877,0.63410671648965,0.16548980217125597,-0.371635851094077,0.58351181962113,-0.161942941070263,-0.810586275158333,0.35797697200864204,-0.280792183942792,-0.826145272896895,0.115999528614557,0.0
12,-7,17:16,21600.0,MARV-Rhesus-Aero,mra001,-0.154488546794244,-0.5438832691828711,0.19849070513012398,0.394501599654572,-0.0436743771736041,0.810025006603518,1.01435537033899,0.9398476666070509,1.1092903699788301,0.5259879268711379,0.410628650540115,0.6446677096748249,-0.11206382991777,-0.24484057845138502,0.08890442719261,-0.20916499381960998,-0.366335977492271,-0.0511521172735409,-0.96805581962453,-1.20764808302175,-0.711961606230843,-0.13684726539962,-0.32478179853369,0.0840595226523639,0.0338266144511285,-0.202399711515656,0.21583135836684902,0.38753583885253295,-0.102078087075879,0.818941581505393,0.296735937690768,-0.15107924665057199,0.7064963170331658,0.0287857139724863,-0.20321409451182498,0.19023767751749698,0.0173405121274353,-0.44088846976755997,0.454652247812801,-0.0497956781729057,-0.42662088043286206,0.34251992540008597,0.262746854894851,-0.16706788113944102,0.655497040494005,0.407890149962698,0.172225005000866,0.5768626052531379,0.271222317589261,-0.10006016875183199,0.576976367994024,-0.026621634005889,-0.719084882934667,0.6192709613834849,-0.29771377939595395,-0.7712858121986501,0.0321648713960938,0.0
13,-7,17:46,23400.0,MARV-Rhesus-Aero,mra001,-0.0912332938833197,-0.8553684807579459,0.6418135308410171,0.9370666850716809,0.23228133148820498,1.5442339195619499,0.8551165704592809,0.6220904452148079,1.0975113618744101,0.5915564776077911,0.127601921451119,0.9848644909576851,-0.7423709089523771,-1.03876187892042,-0.41228059774651604,-0.255257978937407,-0.636002205396187,-0.263284962562612,-1.0616274820326899,-1.17859063613754,-0.687356690712645,-0.717637008840514,-1.15638374594417,-0.26853763795267604,0.740958109445185,0.17112161793803302,1.25056227560451,0.636970326931213,-0.116772639361924,1.3401654930563898,-0.12373296741294,-0.6178346038601501,0.66419421065036,0.746212527618545,0.138372907076877,1.2587955713936299,0.08697700093019901,-0.545403101936027,0.6727197494804681,-0.386061319066474,-0.8489881553452628,0.0708543359270887,0.76174899103889,-0.0108960403507033,1.45066002772445,1.1155671057930199,0.6007977500617329,1.5555403084451598,0.263733357980274,-0.318663169560413,0.788977320333062,-0.178408111652583,-0.918253011956078,0.40127728094314896,-0.316772716574921,-0.8915095862150779,0.12407009699329302,0.0
14,-7,18:16,25200.0,MARV-Rhesus-Aero,mra001,0.172046179974432,-0.302134033182063,0.6326761964933599,1.0502149826882499,0.44260665019758294,1.5116182677230001,1.17882228954542,1.0126346927763599,1.4166645327930802,-0.0052319760142273105,-0.12132993916071601,0.252067851757029,-0.850312355524203,-1.11600630445407,-0.524004711792973,-0.318698433599875,-0.636002205396187,-0.171708714368216,-1.11902006734229,-1.26797246572579,-0.809698875050202,-0.8483825500731851,-1.24173411624247,-0.39819930486798705,0.8842350497483559,0.298797860557375,1.3217740560651101,0.6724537028318499,0.0979134340966931,1.15443097297405,-0.10840804075107001,-0.555257794267566,0.625798124543656,0.887660818136854,0.258032009206432,1.3461292798464901,0.138406643036193,-0.45405627065496507,0.633421989877515,-0.43138998268941103,-0.8539898483084731,-0.0467492389456564,0.9206767797060581,0.306043526342193,1.38352136501146,1.3391146044698201,0.819115234569035,1.61377178727487,-0.09546295874737,-0.591245309961945,0.29372467853913103,-0.47917219886518003,-1.06796925375899,0.0284659802466906,-0.5710283139891329,-1.06845298618389,-0.21913256383355398,0.0
15,-7,18:46,27000.0,MARV-Rhesus-Aero,mra001,-0.20969754432734602,-0.8505510456992009,0.336515376312785,0.263496198382285,-0.340002672939961,0.8103890095958801,1.1613059482216002,1.06966307504758,1.26401359972603,0.0154846463831914,-1.0024785271140402,1.0547135616262802,-0.29506231122718896,-0.451918524410566,-0.0673230656236435,-0.32653749259884,-0.526769256182847,-0.171708714368216,-0.727981304199441,-1.1607083231671398,-0.49375092429300005,-0.35137897864643297,-0.619769865809646,-0.0248290517702769,0.25628458807900195,-0.0923282957767058,0.5153175226274179,0.21302512836197898,-0.142865992688831,0.49819040051392205,0.17890718007443696,-0.0656935247001632,0.5105495163363529,0.239342937839603,-0.0998549834829378,0.49548775591947897,0.178905047649947,-0.271851834016613,0.596084117090803,-0.0200042550229193,-0.39612290527244004,0.36747028382885205,0.12923527014211802,-0.54466505727217,0.69002291924882,0.624910059042614,0.317261198024709,0.8183700837339691,0.18645787994115195,-0.6010918410757521,0.8452811172326771,-0.190217745164967,-0.794064450956129,0.328171722338982,-0.29120883518455604,-0.819209100565958,0.132659131407487,0.0
16,-7,19:16,28800.0,MARV-Rhesus-Aero,mra001,0.318759386967242,-0.0831270635080539,0.7955145430864521,0.80445301362226,0.271834063786557,1.3521219081166203,0.790379545734527,0.47517962349831,1.07986573155266,0.7765058441013101,-0.22078643523493302,1.80613410588258,-0.22490143899735504,-0.451918524410566,0.15846146276557901,-0.29933779249870696,-0.585410788416301,-0.24804434212633603,-0.7732704911369329,-1.2657772418656201,-0.588348719619819,-0.270300817670127,-0.673538846699152,0.17605041895036605,0.201713665011981,-0.26224885107913504,0.5660270208959929,0.125448259045884,-0.29007819073439395,0.47236617235967704,-0.0191653313160023,-0.0868192484502222,0.13848593947058999,0.16051181961321698,-0.23254956600739102,0.479384057379312,0.11654419063399801,-0.46764582776953295,0.705435890037519,-0.0217075136084421,-0.55615422403986,0.5013858528284411,0.744184751744601,0.323264252817786,1.23268927826798,0.477479127768116,-0.0242193152978173,0.847742490047204,-0.6036707826801501,-0.99838649583707,-0.353678822429876,-0.610619104665121,-1.14227099282728,-0.15397235218830702,-0.680215548445055,-1.09518966391796,-0.394036620050992,0.0
17,-7,19:46,30600.0,MARV-Rhesus-Aero,mra001,-0.21740448803113896,-0.735265241771598,0.23562772195900303,0.617614131593235,-0.0347756308503563,1.1593324044779099,0.625729970845513,0.26683692519874597,0.8415988747242571,-0.468900251555238,-0.7404592813399692,-0.289910541857408,-0.486552683800671,-0.98067544215643,0.036534299807456004,-0.23985323452912,-0.33065298253923303,-0.0284165063913399,-0.76246563117717,-0.964994123044855,-0.334879249063011,-0.63017105841198,-1.1392710682337301,-0.124794054374217,0.60910117767499,0.0214728542787643,1.1187156710298898,-0.105516241432932,-0.6091472648054009,0.283352874488167,-0.405601677890752,-1.00038736084326,0.336854530968904,0.6128405853087621,0.0168709413888364,1.1058730819565301,0.453320627968632,-0.19509101591293695,1.1259036317845,0.204515323618936,-0.44259169923011,0.87970232525958,0.405798534360798,-0.197577817023372,0.900556731626259,0.482852170532026,-0.0523790729188487,0.9009985483187399,-0.21113986297214601,-0.6777825809942171,0.0787972859582665,-0.395490727528307,-1.03147224148324,0.11231724859526901,-0.43322550748896704,-0.922443199670794,-0.0152804709988535,0.0
18,-7,20:16,32400.0,MARV-Rhesus-Aero,mra001,-0.148825809369268,-0.491825993215841,0.1104637708572,0.41387599821964793,-0.0604619865903243,0.706356706315707,1.28293949328697,0.7383567629380899,1.7765824041978002,-0.354725463764887,-0.811511258594626,0.20604555226227697,-0.425983736155579,-0.684293431713883,-0.11203976281918902,-0.16370253687457,-0.247095391392605,0.112268027734203,-0.89779111643695,-1.01742932574773,-1.01742932574773,-0.467208614827205,-0.773287868337058,-0.0521507776107014,0.40587285853530697,-0.0623836110044962,0.699023320613677,0.0672364458763486,-0.33150446911371007,0.334838240546342,0.0682106004060562,-0.310439646416586,0.530769065443454,0.40004547930646395,-0.084405751969016,0.713637569679692,0.22316468420709804,-0.260792138839821,0.685375124592361,-0.0446895316436722,-0.465195604134617,0.41253571353321,0.265986191080768,-0.15774330104769102,0.51672421415032,0.460807060748386,0.0298292670029482,0.737353356863794,-0.134661817460069,-0.516448597281117,0.180473329314033,-0.326148602392608,-0.962508815533223,0.20293267133112503,-0.5816070514944611,-1.15555054766027,-0.187338561904108,0.0
19,-7,20:46,34200.0,MARV-Rhesus-Aero,mra001,-0.39135879198587,-0.900077562178547,0.0129823094540197,0.0660495196705792,-0.5597335692088299,0.5306552086099621,1.05274578723417,0.5766745466287789,1.6513004214865301,-1.1772356792445,-1.80460224344282,-0.567152112814959,-0.245735596314403,-0.51220056421592,0.139427778788986,-0.0908528659716508,-0.247095391392605,0.0844365050281278,-0.8800953671530392,-1.0680501528107198,-0.439412112290971,-0.360580946613527,-0.762659571888489,0.0853670535398382,0.298180476362781,-0.19257350487330202,0.6815764033384519,-0.164248823116894,-0.723693885665295,0.18521513116493502,-0.0779288600693002,-0.3992742546215589,0.66276979933488,0.29028960059292797,-0.19651522342184902,0.694493263377365,0.292768338251989,-0.259946088024341,0.8896998635688579,0.15320208415453102,-0.35359671481064403,0.6829499608139649,-0.0864387095350998,-0.6638349438590501,0.322308607521208,0.349292355156307,-0.073325721863917,0.7210775802010659,-0.0484721306738523,-0.451829310246313,0.25817828653208696,-0.298887391089848,-0.934338931736823,0.21444115181554102,-0.443877253939627,-1.01682204021323,-0.0696927754767101,0.0
20,-7,21:16,36000.0,MARV-Rhesus-Aero,mra001,-0.42467567076208895,-0.8477612899937309,-0.0830691372493102,0.11992749598719099,-0.455558224111457,0.513651284115586,1.04198200906651,0.392208058620859,1.6943531613271898,-0.30055235555500703,-0.7535856885534641,0.240419396582106,-0.000543757913716796,-0.3672133003491379,0.505448406990841,-0.16502239934072002,-0.26539000663559803,0.0437625736380239,-0.988454268071328,-1.0682815634205,-1.0682815634205,-0.12482590042828699,-0.6182236939964421,0.41361169806337295,0.0874291771622041,-0.48302879702918605,0.5201214184819439,-0.284539202637599,-0.73649043704504,0.056031460221266996,-0.0901914272433687,-0.3992742546215589,0.586353264765678,0.10186898821524,-0.49981181894209603,0.5405409847103171,0.15700089326159802,-0.49303745806333793,0.8126489384422829,0.155163467090294,-0.43531406845508097,0.7804832896149642,-0.0671560626035397,-0.5901251921379029,0.275013875333959,0.10432347851025801,-0.343725648023898,0.487983601461794,0.22348526000237803,-0.14673591948971698,0.527342147604907,0.0237351889813677,-0.7049538384230091,0.7132614381383349,-0.148831911582124,-0.7642124598271659,0.415166102513052,0.0
21,-7,21:46,37800.0,MARV-Rhesus-Aero,mra001,-0.0432446023883865,-0.5894488268749439,0.33348555208144604,0.227273239819156,-0.30043880964946,0.5753903868878579,1.50226742412036,1.13234834263214,1.75648043771538,-0.7916563125898192,-1.0389624304535099,-0.5240311271352629,0.19013349859989603,-0.0295757991071456,0.5647899820850191,-0.274705686338452,-0.520451624969782,-0.193736923698613,-0.980752724546749,-0.90239494223313,-0.90239494223313,0.161946904709525,-0.27617188436414103,0.664025417193162,-0.20164941474781603,-0.658725545675316,0.131837269801147,0.196134800569093,-0.50308008461967,0.617289607022109,0.125140186699362,-0.007556776482219141,0.6736279219506,-0.166998081495867,-0.6716288033892271,0.145253838314067,-0.10006603580079902,-0.6988361112889089,0.5023963738612489,0.0353833170007483,-0.5142908184863689,0.6062806285688891,0.14770148717918602,-0.40669239347290004,0.476974820374068,0.107534358243575,-0.42254165100875496,0.4169851527547929,-0.23906304461215,-0.570159492571349,-0.0161906305188662,-0.38677131147496796,-0.939462811985389,0.10449692269334698,-0.536326807055605,-0.9757424473526791,-0.207588980725012,0.0
22,-7,22:16,39600.0,MARV-Rhesus-Aero,mra001,0.303203562857599,-0.47686148707448,0.789412256074025,0.44089091770690003,-0.500713535998391,1.1234848297762,0.977062639240704,0.606800643036214,1.36827924795319,0.9559446204676708,0.757360993564395,1.2848152344611599,-0.889324563462902,-1.35002672683942,-0.36191990321267997,0.31440595457847303,-0.386645760627399,0.414629929993851,-0.834967820731593,-1.20122648083417,-0.167682169571178,-0.678465069543736,-1.290437650511,0.1204594350875,0.6796648918227359,-0.20111829326682898,1.21872658003658,0.761978467389282,-0.03270189949782,1.2520572180445502,-0.0295427245088285,-0.255488313144349,0.49187371152434295,0.7011451057007839,-0.229652729938197,1.1769372719388602,0.0909661306435691,-0.648397848583958,0.62884023559697,-0.313656661289846,-0.945701153380403,0.24269809932696598,0.435695805097746,-0.46616174567148105,1.08246487632619,1.04216782843337,0.25675293499887003,1.4689812616276101,0.24652035061365102,-0.365532822738543,0.457624462725245,-0.081273498689265,-0.7990946015740908,0.46865679321009,-0.10423791024258802,-0.7862990226068499,0.301043317101717,0.0
